Ad_ID,Ad_URL,Ad_Type
CR477584420396597248,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR477584420396597248,Text
CR477607510140780544,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR477607510140780544,Text
CR4776828266872832,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR4776828266872832,Text
CR47772130959425536,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR47772130959425536,Text
CR477787830047735808,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR477787830047735808,Text
CR477865895373307904,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR477865895373307904,Text
CR477885961460514816,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR477885961460514816,Text
CR47788761072795648,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR47788761072795648,Image
CR477889809751212032,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR477889809751212032,Text
CR4779027290128384,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR4779027290128384,Text
CR477928567536091136,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR477928567536091136,Text
CR477935164605857792,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR477935164605857792,Text
CR478019689562243072,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR478019689562243072,Image
CR478065731611656192,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR478065731611656192,Text
CR478069305024446464,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR478069305024446464,Text
CR478111086466301952,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR478111086466301952,Text
CR478129778163974144,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR478129778163974144,Text
CR478139673768624128,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR478139673768624128,Text
CR478199047396524032,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR478199047396524032,Text
CR478206743977918464,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR478206743977918464,Text
CR478331813425577984,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR478331813425577984,Text
CR478392561443012608,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR478392561443012608,Text
CR47842499703603200,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR47842499703603200,Text
CR478428845326729216,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR478428845326729216,Text
CR47844698726858752,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR47844698726858752,Text
CR478480522373234688,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR478480522373234688,Text
CR478514607233695744,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR478514607233695744,Text
CR478533298931367936,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR478533298931367936,Text
CR478622496812171264,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR478622496812171264,Text
CR478639951559262208,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR478639951559262208,Text
CR478642150582517760,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR478642150582517760,Text
CR478699325187162112,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR478699325187162112,Text
CR478710320303439872,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR478710320303439872,Text
CR478754025890643968,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR478754025890643968,Text
CR478761997349945344,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR478761997349945344,Text
CR478780689047617536,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR478780689047617536,Text
CR478782888070873088,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR478782888070873088,Text
CR478791684163895296,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR478791684163895296,Text
CR478804603425521664,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR478804603425521664,Text
CR478885142652256256,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR478885142652256256,Text
CR478894763378999296,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR478894763378999296,Text
CR478913729954578432,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR478913729954578432,Text
CR478923625559228416,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR478923625559228416,Text
CR478974203094106112,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR478974203094106112,Text
CR478991795280150528,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR478991795280150528,Text
CR479025880140611584,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR479025880140611584,Text
CR479062164024328192,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR479062164024328192,Text
CR479063263535955968,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR479063263535955968,Text
CR479096248884789248,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR479096248884789248,Text
CR479191906396405760,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR479191906396405760,Text
CR479201802001055744,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR479201802001055744,Text
CR479202901512683520,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR479202901512683520,Text
CR479205100535939072,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR479205100535939072,Text
CR479236986373144576,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR479236986373144576,Text
CR479255678070816768,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR479255678070816768,Text
CR479316975844065280,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR479316975844065280,Text
CR479341165099876352,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR479341165099876352,Text
CR479345838024294400,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR479345838024294400,Text
CR479359032163827712,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR479359032163827712,Text
CR479524233785901056,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR479524233785901056,Text
CR479543750117294080,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR479543750117294080,Text
CR479598450820775936,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR479598450820775936,Text
CR479606422280077312,https://transparencyreport.google.com/political-ads/library/advertiser/AR485896728302583808/creative/CR479606422280077312,Text
